17:21:26	7	1:42:57	63.6
17:21:27	371	0:19:43	331.8
17:21:28	880	0:15:45	414.9
17:21:29	1383	0:14:44	443.0
17:21:31	1549	0:17:36	370.8
17:21:32	1738	0:19:47	329.6
17:21:33	1946	0:21:43	300.1
17:21:34	2250	0:21:47	299.0
17:21:35	2805	0:19:46	329.0
17:21:36	3411	0:18:08	358.0
17:21:37	5203	0:13:05	494.1
17:21:38	6675	0:11:07	578.9
17:21:39	8549	0:09:23	682.2
17:21:40	10194	0:08:28	753.3
17:21:41	10623	0:08:43	730.8
17:21:42	11007	0:08:59	708.4
17:21:43	11385	0:09:14	688.4
17:21:44	12249	0:09:05	698.3
17:21:45	13222	0:08:52	712.9
17:21:46	13470	0:09:13	685.8
17:21:47	14469	0:09:00	701.0
17:21:48	16428	0:08:16	758.8
17:21:49	18080	0:07:49	798.0
17:21:50	19409	0:07:35	820.4
17:21:51	20555	0:07:27	833.4
17:21:52	21108	0:07:32	822.4
17:21:53	21467	0:07:41	804.7
17:21:54	22470	0:07:36	811.7
17:21:55	24243	0:07:16	845.1
17:21:56	25790	0:07:03	867.4
17:21:57	26950	0:06:48	895.8
17:21:58	28991	0:06:24	948.2
17:21:59	30855	0:06:04	993.3
17:22:00	32860	0:05:40	1056.8
17:22:01	33243	0:05:38	1062.3
17:22:02	34700	0:05:24	1105.1
17:22:03	36886	0:05:04	1171.4
17:22:04	38870	0:04:48	1228.0
17:22:05	39635	0:04:47	1227.8
17:22:06	40371	0:04:51	1211.0
17:22:07	41416	0:04:55	1189.4
17:22:08	42910	0:04:55	1183.9
17:22:09	43312	0:05:08	1133.2
17:22:10	43346	0:05:15	1108.0
17:22:11	43425	0:05:19	1094.5
17:22:12	43519	0:05:21	1087.4
17:22:13	43656	0:05:25	1075.2
17:22:14	43835	0:05:35	1040.3
17:22:15	44057	0:05:37	1035.5
17:22:16	44255	0:05:42	1019.8
17:22:17	44425	0:06:05	955.0
17:22:18	44521	0:06:28	896.5
17:22:19	44708	0:06:43	863.4
17:22:20	45031	0:06:59	828.9
17:22:21	45320	0:07:04	818.6
17:22:22	45906	0:07:00	826.4
17:22:24	46428	0:07:06	813.1
17:22:25	47035	0:07:19	786.8
17:22:26	48731	0:07:24	774.1
17:22:27	50026	0:07:13	791.0
17:22:28	51587	0:07:17	780.2
17:22:29	53796	0:07:09	789.7
17:22:30	56036	0:07:06	790.9
17:22:31	58285	0:06:36	844.4
17:22:32	60345	0:06:21	872.4
17:22:33	62406	0:06:14	882.6
17:22:34	64251	0:06:12	882.4
17:22:35	66242	0:06:01	904.6
17:22:36	68112	0:05:46	937.8
17:22:37	69744	0:05:33	970.1
17:22:38	70592	0:05:40	948.6
17:22:39	71263	0:05:40	945.3
17:22:40	72377	0:05:26	981.6
17:22:41	73332	0:05:15	1013.6
17:22:42	73939	0:05:09	1032.3
17:22:43	74160	0:05:08	1034.7
17:22:44	74316	0:05:08	1034.6
17:22:45	74458	0:05:09	1030.9
