17:37:09	9	1:17:10	84.9
17:37:10	286	0:25:20	258.4
17:37:12	1127	0:12:15	532.9
17:37:13	1386	0:14:55	437.2
17:37:14	1585	0:17:14	378.5
17:37:15	1686	0:20:04	324.9
17:37:16	1906	0:21:22	305.1
17:37:17	2012	0:23:33	276.8
17:37:18	2263	0:23:49	273.3
17:37:19	2759	0:21:53	297.2
17:37:20	3398	0:19:40	330.2
17:37:21	5164	0:14:08	457.2
17:37:22	6935	0:11:24	564.0
17:37:23	8903	0:09:33	669.5
17:37:24	10192	0:08:57	712.7
17:37:25	10675	0:09:08	697.1
17:37:26	10978	0:09:28	672.5
17:37:27	11349	0:09:42	655.1
17:37:28	12287	0:09:28	670.0
17:37:29	13109	0:09:22	676.0
17:37:30	13234	0:09:45	648.6
17:37:31	13908	0:09:44	649.2
17:37:32	15876	0:08:52	708.0
17:37:33	17751	0:08:15	757.7
17:37:34	18882	0:08:04	772.7
17:37:35	20203	0:07:49	794.3
17:37:36	21017	0:07:48	794.9
17:37:37	21424	0:07:56	780.7
17:37:38	22230	0:07:54	781.4
17:37:39	23765	0:07:37	807.0
17:37:40	24621	0:07:25	826.6
17:37:41	26620	0:07:03	865.0
17:37:42	28748	0:06:31	929.8
17:37:43	30659	0:06:07	987.4
17:37:44	32813	0:05:40	1058.7
17:37:45	33199	0:05:38	1063.9
17:37:46	34237	0:05:27	1095.9
17:37:47	35791	0:05:13	1141.4
17:37:48	37722	0:04:58	1192.4
17:37:49	39268	0:04:49	1222.2
17:37:50	40123	0:04:56	1192.2
17:37:51	40833	0:05:01	1167.5
17:37:52	42201	0:05:06	1144.2
17:37:53	43181	0:05:09	1131.3
17:37:54	43280	0:05:16	1105.1
17:37:55	43355	0:05:19	1095.6
17:37:56	43483	0:05:22	1085.3
17:37:57	43610	0:05:28	1065.3
17:37:58	43791	0:05:38	1033.5
17:37:59	43964	0:05:37	1034.3
17:38:00	44122	0:05:38	1031.7
17:38:01	44343	0:05:57	974.3
17:38:02	44460	0:06:24	907.9
17:38:03	44588	0:06:36	879.4
17:38:04	44845	0:06:54	839.5
17:38:05	45243	0:07:05	817.7
17:38:06	45730	0:07:02	821.3
17:38:07	46779	0:06:56	832.3
17:38:08	48091	0:06:56	827.8
17:38:09	49223	0:06:54	829.6
17:38:10	50203	0:07:04	808.1
17:38:11	51344	0:07:22	772.6
17:38:12	53496	0:07:15	780.6
17:38:13	55802	0:07:10	784.0
17:38:14	58162	0:06:37	843.1
17:38:15	60391	0:06:12	892.6
17:38:16	62491	0:06:02	911.1
