15:43:17	7	1:34:32	69.3
15:43:18	291	0:24:51	263.3
15:43:19	944	0:14:37	447.0
15:43:20	1235	0:16:50	387.8
15:43:22	1481	0:18:36	350.8
15:43:23	1628	0:21:11	307.9
15:43:24	1793	0:22:53	284.9
15:43:25	2028	0:23:27	277.9
15:43:26	2252	0:24:09	269.7
15:43:27	2658	0:22:54	284.1
15:43:28	3485	0:19:18	336.5
15:43:29	5254	0:13:58	462.5
15:43:30	7166	0:11:05	579.7
15:43:31	8894	0:09:37	665.6
15:43:32	10196	0:08:59	709.6
15:43:33	10673	0:09:11	694.1
15:43:34	10972	0:09:30	669.7
15:43:35	11426	0:09:41	657.0
15:43:36	12294	0:09:29	668.4
15:43:37	13207	0:09:18	680.0
15:43:38	13697	0:09:25	670.7
15:43:39	15483	0:08:42	722.5
15:43:40	17461	0:08:02	778.3
15:43:41	18716	0:07:48	798.6
15:43:42	20179	0:07:31	825.7
15:43:43	20929	0:07:32	822.5
15:43:44	21271	0:07:43	802.7
15:43:45	22153	0:07:40	805.6
15:43:46	23459	0:07:29	822.9
15:43:47	24086	0:07:32	816.3
15:43:48	25815	0:07:03	866.3
15:43:49	27626	0:06:42	907.1
15:43:50	29487	0:06:17	962.8
15:43:51	31510	0:05:52	1024.6
15:43:52	32909	0:05:39	1061.6
15:43:53	33541	0:05:33	1077.6
15:43:54	35247	0:05:17	1127.7
15:43:55	36945	0:05:02	1177.6
15:43:56	38957	0:04:47	1233.6
15:43:57	39903	0:04:45	1238.0
15:43:58	40564	0:04:53	1200.5
15:43:59	41571	0:05:00	1169.6
15:44:00	43000	0:05:01	1159.7
15:44:01	43236	0:05:12	1119.4
15:44:02	43314	0:05:16	1104.5
15:44:03	43386	0:05:19	1094.5
15:44:04	43559	0:05:22	1085.0
15:44:05	43658	0:05:30	1058.9
15:44:06	43874	0:05:37	1035.6
15:44:07	44035	0:05:40	1024.3
15:44:08	44226	0:05:59	969.6
15:44:09	44350	0:06:24	907.0
15:44:10	44508	0:06:40	870.0
15:44:11	44708	0:07:01	827.2
15:44:12	45004	0:07:09	810.8
15:44:13	45244	0:07:10	808.5
15:44:14	45746	0:07:16	795.0
15:44:15	46077	0:07:35	762.0
15:44:17	46540	0:07:38	756.3
15:44:18	48184	0:07:37	753.3
15:44:19	49758	0:07:40	745.4
15:44:20	50999	0:07:51	725.9
15:44:21	53096	0:07:47	728.0
15:44:22	55148	0:07:27	754.9
15:44:23	57398	0:06:54	810.1
15:44:24	59452	0:06:46	821.5
15:44:25	61512	0:06:37	833.8
15:44:26	63544	0:06:34	834.5
15:44:27	65347	0:06:19	863.6
15:44:28	67555	0:05:55	916.1
15:44:29	69478	0:05:41	947.3
15:44:30	70250	0:05:49	924.8
15:44:31	70923	0:05:41	943.0
15:44:32	71440	0:05:35	959.4
15:44:33	72580	0:05:21	998.2
15:44:34	73516	0:05:12	1024.3
15:44:35	74004	0:05:07	1036.4
15:44:36	74140	0:05:08	1034.0
15:44:37	74353	0:05:07	1035.9
15:44:38	74501	0:05:07	1035.1
15:44:39	74593	0:05:08	1032.1
15:44:40	74737	0:05:08	1031.5
15:44:41	74868	0:05:09	1029.3
15:44:42	75079	0:05:09	1026.0
15:44:43	75270	0:05:10	1024.6
15:44:44	75603	0:05:11	1018.0
15:44:45	75949	0:05:11	1019.7
15:44:46	76355	0:05:11	1017.7
15:44:47	76588	0:05:26	969.9
15:44:48	76916	0:05:41	926.6
15:44:49	77772	0:05:45	913.7
15:44:50	79699	0:05:45	907.5
15:44:51	80646	0:05:59	869.7
15:44:52	81681	0:06:16	828.0
15:44:53	83350	0:06:20	814.7
15:44:54	85549	0:06:15	819.6
15:44:55	86523	0:06:31	783.7
15:44:56	87429	0:06:46	752.8
15:44:57	89248	0:06:50	739.6
15:44:58	91265	0:06:46	742.7
15:44:59	93164	0:06:23	781.3
15:45:00	95320	0:05:58	831.8
15:45:01	96966	0:05:40	870.4
15:45:02	99127	0:05:24	905.2
15:45:03	101348	0:05:07	948.8
15:45:04	103480	0:04:47	1006.0
15:45:05	105220	0:04:31	1061.0
15:45:06	106216	0:04:23	1087.6
15:45:07	107185	0:04:16	1115.2
15:45:08	107372	0:04:15	1120.6
15:45:09	107572	0:04:14	1120.3
15:45:10	107738	0:04:14	1121.2
15:45:11	107864	0:04:14	1120.4
15:45:12	107950	0:04:15	1114.4
15:45:13	108042	0:04:17	1106.5
