16:18:16	24	0:27:50	235.3
16:18:17	371	0:19:31	335.1
16:18:18	928	0:14:50	440.2
16:18:19	1554	0:13:04	498.9
16:18:20	1733	0:15:36	417.8
16:18:21	1905	0:17:38	369.8
16:18:22	2110	0:19:06	341.2
16:18:23	2367	0:19:49	328.4
16:18:24	3143	0:17:00	382.1
16:18:25	4314	0:13:51	467.4
16:18:26	5455	0:12:07	533.2
16:18:27	7421	0:09:43	660.7
16:18:28	9441	0:08:17	771.8
16:18:29	10070	0:08:23	760.9
16:18:30	10750	0:08:26	755.0
16:18:31	11113	0:08:44	728.9
16:18:32	11756	0:08:47	723.4
16:18:33	13032	0:08:23	755.3
16:18:34	14042	0:08:12	769.3
16:18:35	16374	0:07:23	850.4
16:18:36	17930	0:07:03	885.2
16:18:37	19109	0:06:56	898.9
16:18:38	20415	0:06:46	917.0
16:18:39	21095	0:06:50	906.8
16:18:40	21567	0:06:58	888.5
16:18:41	22836	0:06:49	903.5
16:18:42	24755	0:06:31	941.3
16:18:43	26365	0:06:19	965.8
16:18:44	28665	0:05:59	1012.9
16:18:45	30595	0:05:47	1044.1
16:18:46	32792	0:05:25	1108.3
16:18:47	33822	0:05:19	1126.1
16:18:48	35655	0:05:06	1166.9
16:18:49	37842	0:04:48	1232.7
16:18:50	39335	0:04:36	1278.6
16:18:51	40250	0:04:30	1303.9
16:18:52	40887	0:04:27	1318.3
16:18:53	42348	0:04:21	1342.0
16:18:54	43203	0:04:21	1340.3
16:18:55	43322	0:04:29	1297.9
16:18:56	43435	0:04:43	1233.5
16:18:57	43500	0:04:59	1166.5
16:18:58	43631	0:05:05	1144.7
16:18:59	43811	0:05:09	1127.6
16:19:00	44001	0:05:11	1120.9
16:19:01	44215	0:05:15	1105.5
16:19:02	44358	0:05:26	1067.7
16:19:03	44489	0:05:35	1039.4
16:19:04	44768	0:05:56	977.9
16:19:05	45078	0:06:15	926.0
16:19:06	45546	0:06:25	900.7
16:19:07	46308	0:06:34	879.7
16:19:08	47783	0:06:20	908.5
16:19:09	49622	0:05:59	956.0
16:19:10	51087	0:05:54	965.2
16:19:11	53344	0:05:48	976.2
16:19:12	55894	0:05:34	1007.9
16:19:13	58242	0:05:30	1012.5
16:19:14	60413	0:05:26	1020.1
16:19:15	62533	0:05:25	1015.6
16:19:16	64400	0:05:13	1048.1
16:19:17	66676	0:05:08	1059.2
16:19:18	68748	0:05:06	1059.1
16:19:19	70185	0:05:07	1049.7
16:19:20	70883	0:05:08	1043.2
16:19:21	71450	0:05:08	1041.9
16:19:22	72627	0:05:07	1041.9
16:19:23	73620	0:05:08	1035.1
16:19:24	74067	0:05:04	1048.2
16:19:25	74254	0:05:03	1051.3
16:19:26	74417	0:05:02	1054.9
16:19:28	74520	0:05:02	1054.8
16:19:29	74610	0:05:02	1051.8
16:19:30	74768	0:05:03	1050.3
16:19:31	74910	0:05:03	1049.4
16:19:32	75096	0:05:02	1051.4
16:19:33	75382	0:05:00	1057.0
16:19:34	75672	0:05:00	1057.4
16:19:35	76107	0:04:58	1061.4
16:19:36	76432	0:04:59	1055.9
16:19:37	76799	0:05:03	1042.6
16:19:38	77194	0:05:14	1005.8
