1763074310,2025-11-13 16:51:50-06:00,card0,0,0,0,N/A,0
1763074311,2025-11-13 16:51:51-06:00,card0,0,0,0,N/A,0
1763074312,2025-11-13 16:51:52-06:00,card0,0,0,0,N/A,0
1763074313,2025-11-13 16:51:53-06:00,card0,0,0,0,N/A,0
1763074314,2025-11-13 16:51:54-06:00,card0,0,0,0,N/A,0
1763074315,2025-11-13 16:51:55-06:00,card0,0,0,0,N/A,0
1763074316,2025-11-13 16:51:56-06:00,card0,0,0,0,N/A,0
1763074317,2025-11-13 16:51:57-06:00,card0,0,0,0,N/A,0
1763074319,2025-11-13 16:51:59-06:00,card0,0,0,0,N/A,0
1763074320,2025-11-13 16:52:00-06:00,card0,0,0,0,N/A,0
1763074321,2025-11-13 16:52:01-06:00,card0,0,0,0,N/A,0
1763074322,2025-11-13 16:52:02-06:00,card0,0,0,0,N/A,0
1763074323,2025-11-13 16:52:03-06:00,card0,0,0,0,N/A,0
1763074324,2025-11-13 16:52:04-06:00,card0,0,0,0,N/A,0
1763074325,2025-11-13 16:52:05-06:00,card0,0,0,0,N/A,0
1763074326,2025-11-13 16:52:06-06:00,card0,0,0,0,N/A,0
1763074327,2025-11-13 16:52:07-06:00,card0,0,0,0,N/A,0
1763074328,2025-11-13 16:52:08-06:00,card0,0,0,0,N/A,0
1763074330,2025-11-13 16:52:10-06:00,card0,0,0,0,N/A,0
1763074331,2025-11-13 16:52:11-06:00,card0,0,0,0,N/A,0
1763074332,2025-11-13 16:52:12-06:00,card0,0,0,0,N/A,0
1763074333,2025-11-13 16:52:13-06:00,card0,0,0,0,N/A,0
1763074334,2025-11-13 16:52:14-06:00,card0,0,0,0,N/A,0
1763074335,2025-11-13 16:52:15-06:00,card0,0,0,0,N/A,0
1763074336,2025-11-13 16:52:16-06:00,card0,0,0,0,N/A,0
1763074337,2025-11-13 16:52:17-06:00,card0,0,0,0,N/A,0
1763074338,2025-11-13 16:52:18-06:00,card0,0,0,0,N/A,0
1763074339,2025-11-13 16:52:19-06:00,card0,0,0,0,N/A,0
1763074341,2025-11-13 16:52:21-06:00,card0,0,0,0,N/A,0
